2	206	54.1838	0.83011	0.88174	21.8374	12.1766	0.60234	0.17138	0.27431	0.081395	0.034412	1.1489	0.037468	0.41448	3.1102	0.027547	0.017621	0.67929	0.085493	1.2389	4.1083	44	0.21359	185.1431	-4.8569	255	24	41.2509	1.8422	0.010539	-1.1804	5.4292	32.2843	25.8076	0.036875	0.99672	1.6748	5.8097	98	0.16118	183.3438	0.34375	255	107	27.9387	1.8199	0.011995	0.10985	2.8839	20.955	11.6059	0.036875	0.99672	0.6557	3.0973	136	0.22368	0.27515	-0.0012085	0.31232	0.1982	0.019524	0.79173	0.057631	-0.45503	3.1567	0.013176	0.012171	0.60612	0.17058	3.0561	14.6075	76	0.125
2	109	40.3848	0.85571	0.83985	16.7199	8.6517	0.71242	0.18572	0.27926	0.14103	0.034925	0.92186	0.046377	1.0128	3.1633	0.033286	0.022014	0.67996	0.067419	0.51531	2.0713	30	0.27523	193.6188	-2.3812	255	36	35.6716	2.0573	0.011271	-0.83391	4.552	33.9924	25.2852	0.036875	1	1.6039	5.381	99	0.1976	181.2395	0.23952	255	100	26.2751	2.0516	0.012546	-0.10468	2.9451	20.3491	11.4621	0.12879	0.98412	1.1848	5.4172	105	0.20958	0.27699	-0.001538	0.31607	0.21918	0.016005	0.81987	0.071844	-0.4769	3.2268	0.011908	0.010268	0.60819	0.18575	2.9107	14.6108	61	0.12176
2	121	44.8701	0.86587	0.75523	18.1224	9.0661	0.54751	0.17959	0.25974	0.11679	0.03261	0.87552	0.042688	0.19942	2.2296	0.026697	0.017173	0.64023	0.085718	1.3848	5.0772	29	0.23967	175.8962	-3.1038	255	44	38.8807	1.8344	0.009733	-0.51686	3.5285	33.8176	22.4177	0.036875	1	1.3014	4.5847	119	0.22453	179.5698	-0.43019	255	85	26.8385	1.7342	0.012617	-0.11819	3.2618	21.253	12.538	0.036875	1	1.1926	4.8078	124	0.23396	0.26863	-2.4222e-06	0.31381	0.21324	0.018557	0.81051	0.062912	-0.0031485	2.856	0.013187	0.0086582	0.49563	0.16367	1.5888	6.4711	77	0.14528
2	211	53.6985	0.66498	0.91953	19.0666	14.24	0.70333	0.19265	0.26611	0.13462	0.026521	1.0209	0.046248	0.29375	2.8154	0.021408	0.01373	0.64135	0.10752	1.396	5.1965	39	0.18483	177.7136	-4.2864	255	51	33.6147	1.8953	0.010738	-0.63283	3.5409	26.9145	16.9827	0.073727	0.98999	1.2162	5.3043	112	0.1876	183.9213	-3.0787	255	101	26.7764	1.8445	0.012932	-0.4249	2.9544	20.9476	11.7887	0.036875	1	0.89649	3.7587	153	0.25628	0.27431	-0.0027567	0.30795	0.21684	0.017708	0.77396	0.070686	-0.81611	3.4257	0.011955	0.0088665	0.48781	0.17114	1.8593	7.6093	65	0.10888
2	216	53.4558	0.70086	0.94989	19.7876	14.1144	0.75789	0.17846	0.27564	0.10938	0.033339	1.1241	0.038152	0.18565	2.7615	0.024078	0.014322	0.62609	0.091864	0.9308	3.623	44	0.2037	166.888	-8.112	255	10	57.0048	1.8515	0.008031	-0.83961	3.4279	40.2312	28.0574	0.036875	1	1.2738	4.4906	114	0.18781	183.5239	0.52389	255	95	30.6944	1.8397	0.012032	0.1306	2.9658	23.4849	13.5166	0.036875	1	0.90779	4.0105	154	0.25371	0.26689	-0.0032081	0.32197	0.13194	0.027972	1.0313	0.050886	-1.5118	6.6242	0.01573	0.014145	0.61533	0.13362	2.2436	9.0719	77	0.12685
2	146	45.1127	0.72001	0.9015	16.5462	11.4825	0.62393	0.17809	0.27518	0.10236	0.031841	0.97826	0.04119	0.1845	3.12	0.027626	0.014429	0.61046	0.086602	0.46075	2.7128	31	0.21233	180.8785	-5.1215	255	49	38.6298	1.808	0.010135	-0.66982	3.5664	29.5083	18.7363	0.036875	1	0.99945	3.5505	97	0.18131	174.9664	-4.0336	247	83	30.5894	1.8035	0.010939	-0.47453	2.9485	20.9109	12.5684	0.036875	1	0.79597	3.2444	108	0.20187	0.26677	-0.0033229	0.30912	0.18794	0.021908	0.91342	0.05633	-0.75098	3.2574	0.015802	0.01095	0.49076	0.12321	1.0626	3.8428	88	0.16449
2	90	39.6985	0.90424	0.71764	17.0908	7.2983	0.46875	0.19596	0.29231	0.13725	0.029607	0.7789	0.048148	0.49566	3.3152	0.029796	0.019867	0.62868	0.08	0.9372	3.2732	23	0.25556	181.3138	-1.6862	255	28	37.3618	2.1025	0.010941	-0.84861	4.6246	31.1804	20.8273	0.036875	1	1.2962	4.7043	90	0.18219	183.2206	1.2206	255	110	26.4091	2.0046	0.012744	0.23601	3.1055	19.2278	10.9984	0.10274	0.99193	0.72814	3.2978	109	0.22065	0.27506	-0.0009028	0.3124	0.20833	0.016138	0.83061	0.072735	-0.40729	3.5591	0.012973	0.0098874	0.56282	0.16749	2.2354	9.8103	67	0.13563
2	147	45.4558	0.78035	0.89402	17.629	11.0242	0.68056	0.20353	0.2732	0.13939	0.029101	0.97692	0.044657	0.27902	2.4946	0.021885	0.011764	0.48	0.10648	0.61119	2.6131	28	0.19048	180.179	-2.821	255	38	36.9215	1.8334	0.010566	-0.79048	4.3482	30.2847	21.2024	0.036875	1	1.5967	5.6248	88	0.16236	184.9151	-0.084871	255	119	22.8923	1.722	0.014079	0.082771	3.0258	19.5012	10.2285	0.036875	1	0.74059	3.5842	130	0.23985	0.27657	-0.0017656	0.30734	0.22112	0.0144	0.65769	0.080384	-0.46874	3.0537	0.011318	0.0073858	0.42539	0.18888	1.6092	6.6609	29	0.053506
2	209	54.8701	0.78558	0.87234	20.8953	12.9291	0.71088	0.17238	0.28818	0.092784	0.044367	1.2871	0.02983	0.61646	2.6052	0.028432	0.020327	0.78392	0.0758	1.3539	5.1323	43	0.20574	186.5603	-3.4397	255	62	34.1187	1.8612	0.010379	-0.69895	3.7175	28.3139	21.6183	0.036875	1	1.7507	5.9914	114	0.18843	181.4744	-1.5256	255	106	25.8006	1.8266	0.013155	-0.30065	3.1348	16.1642	10.3402	0.073727	0.98684	1.2122	4.9037	138	0.2281	0.2757	-0.001705	0.31269	0.21212	0.018857	0.81243	0.061425	-0.54865	3.148	0.011483	0.0070982	0.39658	0.18109	1.3554	5.9831	65	0.10744
2	218	56.1838	0.75864	0.86785	20.8617	13.5917	0.60556	0.1786	0.2947	0.098361	0.038781	1.2719	0.033962	0.4568	3.0814	0.029093	0.019219	0.755	0.074026	1.1136	3.7015	36	0.16514	188.478	-2.522	255	29	42.968	1.8223	0.010721	-0.79052	3.8094	30.4117	24.7323	0.036875	0.99351	1.3882	4.1184	119	0.1935	195.5496	-3.4504	255	125	24.8984	1.8051	0.013307	-0.3273	2.846	13.8778	8.7541	0.073727	0.99352	1.3083	5.5563	121	0.19675	0.2868	-0.003953	0.32609	0.20264	0.022408	0.88292	0.055039	-0.76956	3.1036	0.012607	0.010312	0.51169	0.16722	2.218	10.1691	80	0.13008
2	189	51.1127	0.75121	0.90911	19.2479	12.7049	0.65625	0.1787	0.26772	0.095652	0.044166	1.1599	0.031102	0.14957	1.764	0.026691	0.012721	0.5609	0.091963	0.22753	2.6554	36	0.19048	183.5224	-1.4776	255	67	34.5781	1.8361	0.01044	-0.50298	3.4226	27.213	17.8856	0.036875	1	1.2636	4.3201	122	0.21034	180.8241	-0.17586	235	132	18.3887	1.6601	0.017069	0.060652	2.7081	12.4521	7.1768	0.073727	0.99313	0.90871	3.9424	114	0.19655	0.27546	-2.0371e-05	0.30804	0.23323	0.014419	0.62609	0.076159	-0.17303	2.6774	0.0094281	0.0067703	0.39658	0.22407	2.0444	8.6373	69	0.11897
2	170	55.3553	0.91144	0.69717	23.1549	9.5267	0.51515	0.18073	0.27344	0.12587	0.033036	0.97311	0.039031	0.47666	2.7895	0.02406	0.015109	0.61828	0.087889	0.9058	3.2815	31	0.18235	180.4665	-5.5335	255	60	36.6194	2.1273	0.010819	-0.69739	3.4947	25.5492	20.7553	0.036875	1	1.4273	4.5661	84	0.16535	176.1811	-1.8189	249	112	23.3235	1.9814	0.014345	-0.13285	2.8087	13.9918	8.213	0.12879	0.98434	0.67113	2.9327	90	0.17717	0.26803	-0.0029597	0.30876	0.20721	0.020906	0.87821	0.059559	-0.71916	3.0697	0.01171	0.008756	0.48	0.17597	1.6676	6.1386	53	0.10433
2	171	48.2843	0.74145	0.92171	18.1171	12.1568	0.69231	0.15752	0.2793	0.071429	0.050015	1.1995	0.030608	0.38283	2.1461	0.030487	0.014513	0.57398	0.078691	-0.050684	2.3947	35	0.20468	182.0197	-2.9803	255	62	30.4522	1.8272	0.012177	-0.70958	4.2522	25.1394	17.3223	0.036875	0.99643	1.2753	4.3	103	0.18426	173.6798	-2.3202	241	96	19.5312	1.6306	0.018532	-0.74442	4.5549	13.2283	7.8594	0.036875	0.99643	0.79755	3.2848	112	0.20036	0.2678	-0.0031129	0.30168	0.20544	0.017121	0.81985	0.079368	-1.0769	4.3334	0.010348	0.0068015	0.36774	0.20064	1.3506	5.0573	52	0.093023
2	222	57.0122	0.71281	0.85828	20.4389	14.3351	0.5873	0.17111	0.2766	0.084211	0.038919	1.191	0.031816	0.48056	2.7027	0.026204	0.016004	0.58997	0.079498	0.76188	2.9912	42	0.18919	193.1468	-4.8532	255	41	37.7812	1.8135	0.011608	-1.0947	4.886	31.2567	23.2472	0.036875	1	1.3892	4.6621	114	0.18387	182.8565	-0.14355	255	115	22.1793	1.7415	0.015349	0.075532	3.8094	14.5201	8.7698	0.036875	0.99678	1.1618	4.7015	122	0.19677	0.27861	-0.0024221	0.31034	0.19342	0.017641	0.77906	0.070552	-1.0173	4.6739	0.012381	0.0093778	0.49563	0.17452	1.8287	6.6996	47	0.075806
2	248	59.3553	0.71751	0.88459	21.4889	14.9681	0.67391	0.17262	0.26453	0.07619	0.041998	1.2307	0.029689	0.045232	2.1946	0.025208	0.015443	0.65474	0.080255	0.70607	2.8778	48	0.19355	190.4867	-2.5133	255	59	34.0408	1.8131	0.011198	-1.1017	5.1944	26.057	21.9723	0.036875	0.99688	1.8158	6.1317	113	0.17629	184.8487	-2.1513	235	84	19.0155	1.647	0.017346	-0.798	5.3059	13.9507	8.9309	0.073727	0.99067	1.2874	5.0309	126	0.19657	0.2801	-0.0020944	0.30695	0.208	0.015056	0.62054	0.078711	-0.84916	4.1896	0.011366	0.0087193	0.49563	0.18628	2.0375	8.6864	49	0.076443
2	224	60.7696	0.89887	0.76223	25.6827	11.2548	0.59733	0.16539	0.26344	0.084211	0.041026	1.2784	0.03113	0.29393	2.2645	0.025978	0.013733	0.60036	0.086894	0.56068	2.6664	48	0.21429	175.096	-2.904	255	54	36.661	1.9011	0.0096529	-0.65331	3.9234	30.0676	21.3851	0.036875	1	1.3758	4.7803	146	0.22256	176.6707	-2.3293	255	106	24.7651	1.7611	0.013306	0.025671	3.051	18.6404	10.3459	0.036875	0.99392	0.89404	3.9388	156	0.2378	0.26695	-0.0027837	0.30479	0.19113	0.018167	0.84832	0.066929	-0.83503	3.8095	0.012026	0.008119	0.45123	0.16883	1.4287	5.5974	91	0.13872
2	224	60.7696	0.75575	0.76223	21.9337	14.3634	0.5614	0.15931	0.27248	0.081633	0.036782	1.2039	0.035116	0.60153	2.981	0.029356	0.018998	0.75617	0.06804	0.84829	3.1786	53	0.23661	176.5443	-6.4557	255	26	42.1351	1.854	0.0088517	-0.91083	4.1648	32.0156	23.7112	0.036875	1	1.4636	5.067	127	0.19419	181.3945	-0.6055	255	117	25.7707	1.8192	0.01285	0.22058	3.2199	17.6462	10.0101	0.036875	0.9939	1.0356	4.8151	149	0.22783	0.2702	-0.0025308	0.31378	0.17778	0.020852	0.86243	0.058487	-0.81555	4.1646	0.014432	0.010308	0.57103	0.15149	1.913	7.7056	79	0.1208
2	279	65.0122	0.67708	0.82952	22.5891	16.6234	0.60652	0.17008	0.24501	0.10156	0.028476	1.0959	0.042613	0.34427	2.6101	0.020507	0.013004	0.62122	0.09996	1.0403	3.9683	51	0.1828	166.4161	-4.5839	255	7	41.1227	1.8651	0.0096691	-0.84974	4.425	28.3036	20.6	0.036875	1	1.5894	6.2503	121	0.17664	181.4496	0.44964	255	112	24.7133	1.7771	0.013931	0.5172	3.7765	16.9767	10.1875	0.10274	0.98547	1.1994	5.6197	155	0.22628	0.26634	-0.0018076	0.31378	0.14151	0.018721	0.81832	0.068536	-1.1086	7.4651	0.012848	0.011351	0.54528	0.17657	2.7267	13.1066	77	0.11241
2	212	56.7696	0.80042	0.82664	21.5589	12.9232	0.65839	0.16412	0.24684	0.10569	0.028399	0.95848	0.047437	0.42112	2.5697	0.022329	0.018084	0.71388	0.097766	1.5333	5.3759	37	0.17453	185.04	-4.96	255	34	40.4999	1.8799	0.010022	-0.77464	4.0506	32.8647	23.3144	0.036875	1	1.4466	4.9311	143	0.2288	178.3152	-1.6848	255	84	27.8559	1.7636	0.011814	-0.12375	3.038	19.7945	11.5779	0.036875	1	0.85237	3.7775	148	0.2368	0.2699	-0.0015024	0.30941	0.19298	0.020193	0.87628	0.059456	-0.75642	3.7262	0.013218	0.01077	0.51951	0.16439	2.2772	10.176	90	0.144
2	211	57.3553	0.81418	0.80602	21.7329	12.6185	0.68506	0.16266	0.26257	0.10191	0.032622	1.1113	0.040363	0.73523	3.0651	0.024154	0.016173	0.61828	0.084881	0.64421	2.3561	47	0.22275	173.5932	-5.4068	255	47	35.7009	1.894	0.011114	-0.8991	4.3394	29.0524	18.848	0.036875	1	1.1054	3.694	136	0.22042	178.6726	-0.32739	255	103	25.1178	1.7788	0.013499	0.17367	3.3851	18.8796	10.2117	0.036875	0.99676	0.8427	3.6184	154	0.24959	0.2678	-0.00075865	0.30573	0.2071	0.016034	0.78982	0.073464	-0.57178	3.8562	0.013088	0.010084	0.47514	0.16629	2.1932	9.251	81	0.13128
2	118	39.799	0.81528	0.93616	16.2176	9.3911	0.77124	0.16884	0.29167	0.10484	0.038165	0.96182	0.03792	0.63813	3.0709	0.031342	0.016892	0.63649	0.071962	0.51646	2.9784	33	0.27966	179.6634	-3.3366	255	29	33.8389	2.0862	0.012191	-1.1017	5.8924	28.2505	22.589	0.073727	0.99605	1.5685	4.9932	104	0.20594	174.9663	-0.033663	255	112	26.0956	2.0248	0.012779	0.29241	3.0277	18.9726	10.2397	0.036875	1	1.1259	5.3348	115	0.22772	0.2667	-0.0019827	0.30035	0.20628	0.016133	0.79916	0.074185	-0.59669	3.5576	0.012053	0.0085783	0.46924	0.17923	1.8756	7.554	56	0.11089
2	207	56.7696	0.842	0.80714	22.6772	12.2338	0.57983	0.17857	0.2605	0.10435	0.029453	1.1168	0.042451	0.19762	2.8929	0.02209	0.011754	0.52732	0.095988	0.53107	2.8629	43	0.20773	182.2624	-4.7376	255	47	36.0831	1.9154	0.011041	-1.0424	4.4885	27.6864	19.7341	0.036875	0.99681	1.2289	4.0496	118	0.1888	182.1216	1.1216	255	127	23.0992	1.7928	0.01439	0.44632	3.3734	13.208	8.1575	0.036875	0.99681	1.0874	4.7353	110	0.176	0.27386	-0.0026545	0.31689	0.20576	0.019207	0.81031	0.062405	-0.52891	3.2522	0.011415	0.0090192	0.44342	0.19512	1.8692	6.6786	55	0.088
2	206	54.5269	0.65858	0.87067	19.1139	14.3835	0.6358	0.17551	0.25937	0.10317	0.041399	1.0673	0.029692	0.047481	1.8988	0.023986	0.011406	0.47762	0.098596	0.33547	2.5037	42	0.20388	178.7934	-2.2066	255	59	35.9015	1.8424	0.010286	-0.56306	3.5179	26.6251	19.1231	0.036875	0.9967	1.3337	4.8115	129	0.21322	174.1174	-0.88264	232	123	19.2013	1.6482	0.015832	-0.20326	2.6825	12.593	7.189	0.073727	0.99012	0.79735	3.8319	135	0.22314	0.2667	-0.0020716	0.3036	0.21605	0.017848	0.76615	0.064195	-0.39497	2.4632	0.011173	0.0076084	0.43856	0.17496	1.4506	6.1114	83	0.13719
2	335	74.4264	0.81564	0.75998	27.7972	16.0825	0.66468	0.19645	0.25084	0.13725	0.021856	0.9424	0.053812	-0.083968	2.7775	0.018685	0.010901	0.57167	0.11631	1.0659	4.059	57	0.17015	171.1776	-5.8224	255	48	37.3127	1.9294	0.010266	-0.56634	3.4378	26.5299	18.0401	0.036875	1	1.1924	4.0255	147	0.19626	184.1549	-0.84513	238	119	16.1136	1.6661	0.019367	-0.21091	3.5048	12.9269	7.3594	0.10274	0.98672	1.0402	4.7761	167	0.22296	0.27228	-0.0026692	0.31074	0.1963	0.016444	0.78648	0.07675	-0.99273	4.4902	0.012047	0.0087459	0.42539	0.16538	1.4175	5.0707	77	0.1028
2	300	64.1838	0.65638	0.91513	22.8621	17.2478	0.6865	0.20227	0.25948	0.12752	0.026384	0.99718	0.051378	-0.65529	2.8426	0.01815	0.011332	0.5896	0.12564	1.4768	5.8541	57	0.19	180.3828	-2.6172	255	56	37.9579	1.896	0.0089137	-0.46881	2.9828	28.831	19.9007	0.036875	0.99709	1.1519	3.8498	153	0.22271	175.0408	-3.9592	231	92	25.7686	1.8064	0.012901	-0.56044	2.9168	15.6175	9.2141	0.073727	0.9913	0.80128	3.4085	139	0.20233	0.26815	-0.004977	0.30938	0.18328	0.024654	0.9624	0.049501	-0.74087	3.1047	0.014196	0.009373	0.44102	0.13646	1.1772	5.0197	114	0.16594
2	383	79.1543	0.8797	0.76817	32.3638	15.39	0.55029	0.16264	0.25982	0.076087	0.03711	1.2476	0.029975	0.13073	2.287	0.021286	0.015203	0.6785	0.10604	1.5205	5.5666	79	0.20627	171.8622	-5.1378	255	32	40.3104	1.957	0.0090318	-0.65703	3.4664	30.1233	21.7364	0.036875	0.99747	1.2726	4.2723	139	0.17573	176.1327	-0.86726	255	106	25.8261	1.8766	0.01212	0.11365	3.0861	19.3965	11.5405	0.036875	0.99243	0.98762	4.089	174	0.21997	0.26531	-0.002476	0.30556	0.19409	0.020487	0.8987	0.055356	-0.48832	2.9819	0.01364	0.0086954	0.48	0.16003	1.5977	6.8227	94	0.11884
2	136	46.2843	0.89016	0.79778	19.9315	9.0819	0.5812	0.18962	0.27119	0.13208	0.029325	0.91264	0.047253	0.43403	3.2262	0.025076	0.014082	0.59675	0.086397	0.65682	3.3909	33	0.24265	173.3193	-5.6807	249	45	35.4827	1.8275	0.010623	-0.92823	3.8894	27.7067	20.9276	0.036875	1	1.4006	4.3826	114	0.20803	182.2445	0.24453	255	121	22.621	1.7073	0.015158	0.33328	3.7592	13.4037	7.8763	0.036875	0.99636	1.1374	5.1532	99	0.18066	0.2723	-0.0013655	0.3128	0.21371	0.018287	0.79763	0.060985	-0.26812	2.6004	0.011267	0.0084624	0.4332	0.1873	1.7889	6.6605	84	0.15328
2	175	51.9411	0.86788	0.81513	21.4779	10.6695	0.5719	0.17658	0.2602	0.11852	0.031163	1.0176	0.040065	0.53086	2.6257	0.021931	0.013436	0.53513	0.095445	0.73497	2.7719	32	0.18286	174.4694	-5.5306	255	40	35.7497	1.8209	0.010378	-0.69841	3.6424	25.6492	18.8084	0.036875	0.99321	1.7308	6.477	111	0.18878	177.699	-0.30102	255	123	21.2717	1.7562	0.015503	0.13181	3.2317	15.4371	9.7804	0.036875	0.9966	1.4994	7.0471	136	0.23129	0.26891	-0.0017004	0.31288	0.21317	0.018189	0.85805	0.063833	-0.47919	3.094	0.010952	0.0080635	0.42539	0.19029	2.2061	10.5832	63	0.10714
2	188	50.5269	0.77678	0.92538	19.6343	12.3652	0.65278	0.17897	0.27979	0.088889	0.036647	1.1335	0.035819	0.25656	2.5502	0.027275	0.015068	0.64398	0.083239	0.77356	3.4275	43	0.22872	174.4715	-6.5285	255	14	41.4957	1.8803	0.0098884	-1.0773	4.6998	32.6061	23.3827	0.036875	1	1.4992	5.0835	126	0.21762	182.0345	-0.96546	255	95	24.5946	1.8053	0.013557	-0.18591	3.6269	17.5732	11.3196	0.036875	0.99655	1.3029	5.4059	128	0.22107	0.27045	-0.0033592	0.30979	0.15205	0.022555	0.82805	0.060795	-1.4712	7.0223	0.011887	0.0094419	0.48	0.17196	2.1614	9.6557	76	0.13126
2	192	51.9411	0.79245	0.89431	20.1779	12.3073	0.62745	0.14294	0.26797	0.086538	0.034625	1.12	0.054579	1.3793	4.508	0.028992	0.025066	0.76555	0.07921	0.98847	2.8834	39	0.20312	172.4847	-6.5153	255	42	45.9624	1.8651	0.008596	-0.73917	3.1931	33.8722	25.2505	0.036875	1	1.295	4.0731	123	0.20918	168.3929	3.3929	255	94	29.174	1.8212	0.011459	0.39282	3.2497	19.338	12.0192	0.073727	0.98984	1.0851	4.1363	135	0.22959	0.25624	-0.0010222	0.30871	0.18033	0.023935	0.93697	0.047446	-0.3135	2.5205	0.014497	0.010957	0.58474	0.14605	1.6755	6.3561	78	0.13265
